t1_coadd_object_id,t1_ra,t1_dec,t1_mag_aper_4_g,t1_mag_aper_4_r,t1_mag_aper_4_i,t1_mag_aper_4_z,t1_mag_aper_4_y,t1_magerr_aper_4_g,t1_magerr_aper_4_r,t1_magerr_aper_4_i,t1_magerr_aper_4_z,t1_magerr_aper_4_y,fluxlbs_w1,fluxlbs_w2,dfluxlbs_w1,dfluxlbs_w2,mag_w1_vg,mag_w2_vg,mag_w1_ab,mag_w2_ab,dmag_w1,dmag_w2
1180840791,22.777786,1.073414,24.80275536,22.89918327,21.70869637,20.65645218,20.58094788,0.13598262,0.03631449,0.01935458,0.01278723,0.03749331,475.42065,859.53784,9.187891,33.951565,15.80724,15.169819,18.50624,18.508819,0.0209827358236782,0.042886353122858385
1605880075,93.696503,-40.140223,23.77627563,22.69909668,21.79995728,20.6657486,20.55613327,0.04762123,0.02282766,0.01864058,0.01159648,0.03026631,332.02783,528.2924,6.324788,22.30863,16.190556,15.676043,18.889556,19.015043,0.020682155827177983,0.045848259921122
956919529,334.952244,-1.362525,24.92303658,23.11130142,21.92220116,20.87074089,20.80292892,0.14569648,0.0392247,0.02038374,0.01434604,0.04669061,298.15863,556.5205,8.544369,33.247574,16.317705,15.58626,19.016705,18.925259999999998,0.03111407766433933,0.06486390853917343
1105603204,12.776873,-38.73095,25.20327187,23.04494476,21.90052795,20.8713398,20.68544006,0.20064805,0.03331553,0.02259856,0.01746634,0.04563825,504.0333,837.6008,7.88312,27.806845,15.732722,15.20807,18.431722,18.547069999999998,0.016980998657138143,0.03604449560768993
1587676074,88.531471,-31.386029,23.61005974,22.65386772,21.92157936,20.87746048,20.78569031,0.03802404,0.02043888,0.01852304,0.01331521,0.04758587,472.09412,800.40247,7.414166,26.32884,15.821484,15.25499,18.520484,18.593989999999998,0.017051321152415037,0.03571475087687327
1620156322,25.377172,-30.578137,24.44251251,22.95965385,21.89209938,20.87913895,20.73207855,0.08709395,0.02986971,0.01955934,0.01452286,0.04488997,329.38342,578.9013,7.611944,28.739334,16.19559,15.547192,18.89459,18.886192,0.025091011531155446,0.05390095932490785
1338884365,41.786548,-57.856378,24.5517807,22.97983742,21.96979332,20.88155746,20.64458656,0.09003408,0.02917543,0.02190326,0.01710159,0.04609514,339.16138,561.8585,5.70102,20.51177,16.167957,15.629712,18.866957,18.968712,0.01825032029899805,0.03963697499044983
1246012575,32.148489,-9.901044,25.52171898,23.1251297,21.89690018,20.8829155,20.7725563,0.25322568,0.035863,0.0196528,0.01454867,0.04008472,549.53973,950.8667,8.58674,30.59452,15.646564,15.064245,18.345564,18.403245,0.016964987224572143,0.03493400077129285
1272708375,35.778385,3.309241,27.0501976,28.65771866,24.7821579,20.88383293,19.9611721,0.84076393,5.15757847,0.23486505,0.01255281,0.0170361,297.6927,768.04407,8.117524,31.760206,16.323097,15.274137,19.022097000000002,18.613137,0.029605998735585493,0.04489743085286287
919676226,321.389029,-43.519809,25.51173019,23.08470726,21.89977837,20.8533268,20.66071892,0.26358822,0.03480557,0.02027686,0.01673186,0.04300126,591.22754,1145.4167,8.49019,30.211023,15.566031,14.860029,18.265031,18.199029,0.015591470363974291,0.028636915677831977
1104708801,12.46537,-43.409156,25.01173592,23.97963333,22.74935913,20.85481644,20.55808449,0.1318403,0.07691859,0.04638949,0.01624095,0.03065038,620.2172,1623.9456,7.712131,29.34057,15.517567,14.472553,18.216566999999998,17.811553,0.013500657257711522,0.01961649399908484
972198935,339.957216,1.219467,24.98131371,23.17757034,21.9504776,20.85655594,20.70097542,0.12827691,0.0313244,0.01886763,0.01241428,0.03664642,535.76263,876.67816,9.230271,34.560474,15.683352,15.135809,18.382351999999997,18.474809,0.018705372198932625,0.04280197635515639
1085213480,9.116423,-47.286019,24.34197998,23.00249672,21.86968422,20.85757828,20.82270432,0.0691008,0.03180987,0.01898787,0.01376433,0.0441437,410.01266,780.2608,7.30303,26.15053,15.963878,15.250581,18.662878,18.589581,0.01933882742897442,0.03638857314709852
1306194721,24.2887,-14.544612,25.5582962,23.28483582,22.01711655,20.8584137,20.77715111,0.23158367,0.04025187,0.01997059,0.01459516,0.0416095,636.7814,1035.4473,8.684871,30.82824,15.485583,14.950624,18.184583,18.289624,0.014808031262147326,0.03232548512799518
1235906566,30.848428,-41.043196,23.10536957,22.51583862,21.86888123,20.86495209,20.8241024,0.02375199,0.01808795,0.01962404,0.01369095,0.04404123,329.36667,510.75595,6.697043,25.032278,16.23169,15.694223,18.93069,19.033223,0.022076374788991243,0.053212205383354666
1543559562,78.903153,-20.839649,24.23993874,23.08391953,22.01466942,20.86497688,20.70110703,0.05711369,0.02985715,0.0177482,0.01198351,0.03581809,409.51636,715.66064,7.527281,27.539724,15.950881,15.328815,18.649881,18.667815,0.01995681321519848,0.041780801883762084
1114985716,13.442269,-55.177771,23.81378365,22.66495705,21.87050056,20.86650658,20.73996162,0.04533831,0.01926343,0.01721586,0.01409393,0.04836363,293.01544,488.45953,6.501732,24.258093,16.341486,15.778032,19.040486,19.117032,0.02409144660102035,0.053920311122785856
1578503921,86.290604,-50.389524,24.0822773,23.05842781,21.94813728,20.8676281,20.81866264,0.06021209,0.03359487,0.0212402,0.01578986,0.04949346,222.20494,381.08295,4.826499,17.539179,16.615774,16.03223,19.314774,19.371229999999997,0.02358320524525201,0.04997054221930813
1177119009,21.948954,-29.964701,25.37548256,23.10900879,21.92899704,20.86776161,20.60371971,0.17599879,0.02922315,0.01861492,0.01314385,0.03309426,701.1353,1145.5287,8.4124,29.774797,15.386007,14.842001,18.085006999999997,18.181001,0.013026939663296497,0.028220659239898343
1323191078,40.34286,-4.411881,23.38453102,22.68915176,22.00590515,20.89867592,20.59343338,0.03052833,0.02075106,0.02085862,0.01364262,0.0312737,274.59717,535.2423,8.087798,31.420118,16.397444,15.652904,19.096443999999998,18.991903999999998,0.031978534612612325,0.06373554494921757
1467581252,64.479008,-47.824178,23.82892799,22.84339333,21.9398613,20.90019798,20.83501625,0.04069933,0.02165413,0.01772968,0.01309707,0.03931262,326.90244,559.8813,5.728282,20.145987,16.202723,15.636014,18.901722999999997,18.975013999999998,0.019025257683804097,0.03906761570083984
1544193213,78.748575,-19.764442,24.27738762,23.05339813,22.09301758,20.90390015,20.77135468,0.06618167,0.02853024,0.01855344,0.01436601,0.04365464,240.81667,427.6046,7.069231,26.958183,16.518215,15.902106,19.217215000000003,19.241106,0.0318720462188042,0.06844986068343308
885255436,313.539349,-44.375786,25.09057808,23.13589859,21.90840149,20.90476227,20.69558525,0.15188195,0.03548926,0.02068414,0.01421712,0.05294203,419.2072,654.90686,8.184803,30.204502,15.963393,15.460885,18.662393,18.799885,0.02119843587112281,0.050074481382114906
1011425653,353.857098,-2.315557,24.26421547,22.86099815,21.93225288,20.82828522,20.76723289,0.11694551,0.05447853,0.0325297,0.01854573,0.06381472,377.31036,614.1941,8.70833,33.588253,16.05466,15.538063,18.753659999999996,18.877063,0.02505881143571399,0.05937533808396378
1106238204,12.942951,-36.29074,24.3897934,23.02537537,21.89172745,20.82868576,20.7089138,0.06889529,0.02844452,0.016756,0.01498616,0.0331627,397.67123,643.47516,7.433875,27.453413,15.995923,15.491134,18.694923,18.830134,0.020296231208745828,0.04632216795793252
1166314303,20.792271,-61.482124,22.59087944,22.03087997,22.03120613,20.81184387,21.73475838,0.01513707,0.01231216,0.02141148,0.01446093,0.09160037,288.61716,923.66705,6.619896,25.635685,16.34667,15.09593,19.04567,18.434929999999998,0.024903095709671325,0.030133792623949194
1110126717,13.536579,-17.323584,22.98007965,22.28869438,21.8507576,20.81657982,20.17767143,0.03202483,0.02679846,0.0384119,0.0360801,0.04896307,771.7573,2408.7854,9.300663,36.87348,15.276679,14.037663,17.975679,17.376663,0.013084510567446994,0.016620356562865583
1381127906,48.764265,-33.904092,25.40722275,23.08735466,21.86052132,20.82029533,20.5910778,0.2170195,0.03827948,0.01949123,0.01527781,0.03822359,515.4783,869.87866,7.757924,26.817108,15.714887,15.137008,18.413887,18.476008,0.016340278457040787,0.033471685651546935
1078268139,7.901927,-42.396338,23.69719124,22.7892189,21.99989319,20.91195679,20.97448158,0.04023614,0.02557836,0.02048486,0.01425358,0.04319719,239.0083,471.65222,7.294576,28.368235,16.555725,15.792483,19.254725,19.131483,0.03313686286861058,0.06530324357338281
1325778470,40.313961,-0.135553,25.2050972,23.12121773,21.94289207,20.91846848,20.69128799,0.19906966,0.03955077,0.02303642,0.01578489,0.04738823,409.51993,716.1075,8.253769,31.818594,15.947282,15.346695,18.646282,18.685695,0.021882734325067654,0.04824219756153902
943231011,328.838538,-43.881849,25.21920776,24.22546577,21.92399597,20.71136475,20.45978355,0.18151829,0.09294602,0.01855441,0.01229766,0.02926516,211.92189,414.27573,7.250648,27.854107,16.670895,15.931375,19.369895,19.270374999999998,0.03714713492578385,0.07300020307997973
956071089,335.025919,-1.857395,24.23509407,22.81048012,21.94168282,20.72457123,20.86158371,0.09223745,0.03752156,0.02623943,0.01572052,0.06361017,246.04018,413.37012,7.906824,31.095196,16.55126,15.971334,19.250259999999997,19.310334,0.034891557474273076,0.08167300551682395
1292676841,38.716331,-26.47443,24.80425835,22.96258545,21.80895805,20.72587204,20.39769936,0.11893731,0.02990224,0.02090717,0.01392618,0.03264979,506.45596,1090.2002,8.254227,29.373718,15.74821,14.91629,18.44721,18.25529,0.017695345309377112,0.029253442717177596
1205846220,27.702339,-59.680529,23.86383629,22.69487572,21.86921501,20.84315681,20.76293564,0.05366939,0.02444331,0.02304574,0.01484243,0.06237539,323.01413,556.7306,6.398552,22.897747,16.226452,15.645605,18.925452,18.984605,0.02150723116796017,0.044655193957888875
1080033708,8.956609,-20.947465,25.03367805,23.04821014,21.91377831,20.85090828,20.70325279,0.1776658,0.04058012,0.02300237,0.01648233,0.07781018,479.9457,794.6266,8.474455,31.656076,15.794046,15.26287,18.493046,18.601869999999998,0.01917096581778638,0.04325320573685164
1491018838,69.388048,-23.465505,24.18585777,22.97811127,21.95599556,20.85149193,20.71114731,0.0687444,0.02739814,0.02127384,0.01381225,0.04091066,354.1809,628.0033,7.346902,26.950005,16.136002,15.472618,18.835002000000003,18.811618,0.022521817224502822,0.04659306113027212
1075946409,8.229717,-63.626252,25.08557892,23.09350395,21.87923622,20.85215378,20.61418152,0.14694017,0.03148209,0.0164496,0.0120359,0.03564639,464.66367,733.10913,6.69108,23.68934,15.829087,15.314031,18.528087,18.653031,0.01563442178497197,0.035083963699681316
1337465284,42.027916,-36.934972,24.81210518,22.96442032,21.92838097,20.85544014,20.67560577,0.10809636,0.0290136,0.0199307,0.0126683,0.03923166,367.3977,623.8684,7.343909,26.589596,16.075851,15.507462,18.774850999999998,18.846462,0.02170277028339881,0.04627464229169476
1609600019,95.726739,-50.724994,23.82051849,22.57985306,21.83733749,20.79022598,20.54328346,0.11777393,0.03127698,0.01931038,0.01267653,0.02645868,453.59042,953.60266,6.479055,21.397738,15.849032,15.037784,18.548032,18.376784,0.015508582800578511,0.024362661537173994
1511657102,72.930455,-31.391936,99.0,99.0,24.41584969,20.79323196,20.15901375,99.0,99.0,0.22428559,0.01502223,0.02437499,232.01508,567.1914,6.683599,25.857002,16.58313,15.604088,19.282130000000002,18.943088,0.03127652483789084,0.04949631326903646
1086621682,9.085629,-43.515712,25.1753788,23.09142113,21.84326935,20.79324722,20.74627113,0.21469948,0.04211288,0.02298914,0.01597925,0.04178733,584.802,980.20856,8.268605,29.002508,15.579011,15.013235,18.278011,18.352235,0.015351390404519983,0.0321248704096068
1183768797,22.501714,-47.271441,25.27493858,23.23278236,22.08534622,20.92504883,20.88119125,0.16686544,0.03611407,0.02362039,0.01507157,0.04078384,383.18765,721.9297,6.539722,23.753958,16.029594,15.341834,18.728594,18.680834,0.018529858528721486,0.03572443716736409
1086744743,9.95883,-29.781863,25.29285622,23.37464142,21.95688438,20.92546463,20.75096512,0.21566853,0.04637556,0.02334892,0.01888658,0.05093024,477.1445,883.91724,8.026739,29.101515,15.799128,15.150184,18.498128,18.489183999999998,0.018264741893585828,0.035746071033541306
1142813597,17.42853,-26.885601,23.85219765,22.80695724,21.89958191,20.82954025,20.65363121,0.05022904,0.02626664,0.02135097,0.01674914,0.04166382,248.67557,517.5726,7.684139,29.119009,16.508064,15.714363,19.207064000000003,19.053363,0.03354952766246371,0.061084304536170995
1104102688,12.41537,-21.264564,23.67677116,22.73802757,21.91514969,20.82965279,20.7156086,0.04218495,0.02362826,0.01936554,0.01483141,0.04104912,235.3995,412.8731,7.952145,31.553387,16.55429,16.025503,19.25329,19.364503,0.03667778279897085,0.08297623325095413
1426729997,58.833005,-30.986516,24.30113602,23.02377129,21.94642258,20.9130249,20.62869453,0.06643908,0.02576277,0.01938608,0.01417214,0.0329537,455.954,764.6664,7.322634,26.284595,15.849575,15.287769,18.548575,18.626769,0.017436953833046404,0.037321028384279094
1021220555,356.734303,-0.039901,23.45843887,22.6633358,21.9454155,20.91987419,20.90935135,0.04022272,0.02676735,0.02094829,0.01492205,0.04276546,292.09464,509.81845,8.030507,32.87712,16.354164,15.733339,19.053164000000002,19.072339,0.029849956139091055,0.07001684519690803
941753993,329.145555,-42.36389,24.26864433,22.9650116,21.89530563,20.88491058,20.70141792,0.06914302,0.02746894,0.01810072,0.01208402,0.03429035,483.239,823.7394,7.670478,28.183054,15.786495,15.220153,18.485495,18.559153,0.017233947740974403,0.037146896322372606
1468906306,64.984058,-27.090981,25.04423141,23.21749115,21.92792702,20.88867378,20.60175323,0.12987332,0.03063183,0.01706595,0.01307748,0.03465924,680.24,1256.3156,8.718621,29.82916,15.401045,14.747254,18.100045,18.086254,0.013915856867082983,0.025779031136382465
1152309129,18.73351,-17.420463,23.72455406,22.89261818,21.99759483,20.89415169,20.88539124,0.04524032,0.02863759,0.02197106,0.01521827,0.05360931,255.35477,429.36554,8.049501,31.766008,16.49175,15.885267,19.19075,19.224267,0.034225460781236894,0.08032667215500429
1010326205,352.818474,-55.873154,28.77820396,24.76582146,22.39529228,20.7377224,20.28798294,4.65244818,0.16291541,0.02982785,0.0134043,0.02847422,367.08728,682.52356,7.426047,27.171928,16.133276,15.392618,18.832276,18.731618,0.021964062841228094,0.04322421629325317
1517873897,73.93511,-40.601944,23.85173416,22.80072594,21.86940956,20.82718468,20.60710716,0.04143715,0.02235716,0.01603775,0.01308652,0.03269521,532.8636,983.02423,6.556068,23.358545,15.679094,15.026968,18.378093999999997,18.365968,0.013358316065229863,0.025799178924584578
1531393314,76.672662,-60.781234,24.21241951,23.01787186,22.01762772,20.82931137,20.60571098,0.06337299,0.02881136,0.01997018,0.01361097,0.03477072,319.84393,780.0022,5.655227,19.005194,16.24655,15.276685,18.945549999999997,18.615685,0.019197127486601677,0.026454575646391736
1093608816,10.819721,-35.466573,23.99602127,22.79138184,21.86488152,20.83181572,20.74683762,0.06265338,0.02404975,0.02034849,0.01528041,0.04570355,529.34076,1196.0968,7.607386,29.450401,15.687998,14.81414,18.386998,18.15314,0.015603586626826411,0.026733092681415938
1584319305,87.394499,-51.394033,24.33635521,23.02350426,21.9256897,20.83448792,20.6925621,0.09087518,0.03358078,0.0218276,0.01442166,0.05256882,360.64188,596.76416,5.482677,18.854038,16.106564,15.546689,18.805563999999997,18.885689,0.01650596130958137,0.03430251518872306
1088407618,10.107829,-34.846732,27.87943649,28.06241989,23.93931961,20.83456039,20.09134293,1.77531791,2.75928593,0.11564821,0.01442786,0.01968587,218.99988,668.31836,7.163297,29.027197,16.63754,15.44325,19.33654,18.78225,0.03551349388107106,0.04715698474234131
1327736774,40.907828,-3.5105,23.93959236,23.04063225,22.04357338,20.94046783,20.62919235,0.06279284,0.03617486,0.02520809,0.01601676,0.04856244,304.44592,493.40524,7.823175,30.254898,16.288008,15.774368,18.987008000000003,19.113368,0.027899550546312723,0.06657577882607069
1458218505,61.687349,-23.290591,24.96752357,23.22457695,22.01406097,20.94131279,20.7352562,0.10143504,0.0241781,0.0157785,0.01072506,0.03074107,452.6014,832.0008,7.895635,28.148954,15.876106,15.190912,18.575105999999998,18.529912,0.018940676672797422,0.03673354458778305
1540547131,78.485397,-22.200817,27.84495163,24.89378166,22.37112045,20.94204903,20.66192818,2.29963994,0.18734476,0.03047143,0.01479792,0.04352433,159.40755,441.6637,6.879197,26.197351,16.99108,15.905552,19.690080000000002,19.244552,0.046854701942056765,0.06440061170853885
1448650679,42.452819,-15.604667,23.88339806,22.87900925,21.99818802,20.94248199,20.77064705,0.05424744,0.02847834,0.02052764,0.01801294,0.04439117,259.73065,401.94763,7.504155,28.00759,16.465273,15.936337,19.164273,19.275337,0.03136916174358606,0.07565377228625964
1083809362,8.962177,0.037745,23.86735153,22.85720634,21.99127197,20.95334244,20.83278275,0.05413108,0.03381675,0.02145785,0.01579293,0.05846161,321.768,1391.6129,8.668197,33.639587,16.23256,14.641307,18.931559999999998,17.980307,0.02924894741825105,0.02624560143054934
1142244370,17.817813,-22.418412,99.0,25.87394714,23.1113472,20.94797325,20.41188431,99.0,0.44432059,0.0586491,0.01882439,0.03386577,613.3753,978.93915,8.079096,30.410252,15.526797,15.024303,18.225797,18.363303,0.014300815551126014,0.03372784875568448
1426727527,58.25934,-30.960577,25.23291588,23.29726791,22.02879906,20.94870758,20.7161293,0.21195088,0.04470608,0.02648527,0.01897777,0.03761525,502.2137,824.4081,7.499433,26.394232,15.744285,15.203704,18.443285,18.542704,0.016213030276270586,0.03476090698185228
1174487789,22.122242,-22.606337,25.1665802,23.33242798,22.02580452,20.94974327,20.65770149,0.17012639,0.04041702,0.02213677,0.01613379,0.04330871,734.8625,1226.8503,9.315886,33.168514,15.332817,14.777804,18.031817,18.116804,0.013763928230926729,0.02935342356587995
1531105781,76.477516,-41.168547,23.7408123,22.65908432,22.05809402,20.87982368,21.67835236,0.04258766,0.02168339,0.02258432,0.01420099,0.09959448,694.4363,1741.9403,6.954125,25.54608,15.396788,14.397008,18.095788,17.736007999999998,0.010872624724418394,0.015922648982658914
1069700552,6.625376,-4.226367,24.31528854,23.07775879,22.08189011,20.88197899,20.73353195,0.07575327,0.04064706,0.02104275,0.0132601,0.0461242,421.94144,823.0027,8.69829,33.23003,15.943218,15.194933,18.642218,18.533933,0.02238236749745555,0.04383830898270296
935625374,326.060031,-59.08736,23.85860062,22.7745285,21.88458633,20.88383675,20.87139893,0.05310629,0.02750191,0.02170685,0.017099,0.04923418,375.8884,853.6241,7.532754,26.713829,16.067945,15.152783,18.766945,18.491782999999998,0.02175801046091505,0.033977685626516006
1096098128,11.439019,-20.516675,24.42280769,23.10513306,21.97037697,20.88709259,20.77119064,0.09404927,0.03640099,0.01947456,0.01484074,0.04307257,413.35297,687.2824,8.888961,34.260857,15.948658,15.439118,18.647658,18.778118,0.023348245883858115,0.054123680238197566
1153504558,17.365064,-36.855664,23.94061852,22.8248291,21.98705292,20.8906002,20.69331169,0.04861698,0.022972,0.02206071,0.01367189,0.03894766,299.64465,509.43622,6.993724,27.051973,16.32405,15.739629,19.023049999999998,19.078629,0.025341147765814757,0.057654531309610055
1104958708,12.708393,-33.950411,23.58793068,22.76309586,21.99043846,20.8603611,20.74547958,0.04333195,0.02653304,0.02423831,0.01732581,0.04562141,257.0806,491.29645,6.740738,26.11315,16.487253,15.792755,19.186253,19.131755,0.02846836086966074,0.05770852277739795
1550529791,80.675655,-43.674205,24.21793747,22.97353745,21.95934486,20.86135483,20.76544189,0.07728203,0.03019755,0.01963579,0.01398647,0.05192935,388.573,820.90936,6.091063,21.469143,16.031006,15.233759,18.730006000000003,18.572758999999998,0.017019421381729218,0.02839512737463435
1532079603,76.72694,-59.283397,23.21044922,22.45390129,21.86950111,20.86436653,20.67677307,0.02679463,0.01759884,0.01736375,0.01474816,0.03670907,356.21,625.03577,5.415136,18.928852,16.119446,15.514441,18.818446,18.853441,0.016505458041293393,0.032880902049667225
1415312000,56.789353,-22.709912,25.32169342,23.2748127,21.95006752,20.87018204,20.43590355,0.20150778,0.04014731,0.02200314,0.01633913,0.03403924,428.4787,1246.6162,7.896259,30.574884,15.915213,14.749255,18.614213,18.088255,0.020008589174787973,0.026629092831522694
1050861585,3.0467,-40.628362,28.04675865,26.8892746,24.01905441,20.87514305,20.3409214,2.54856563,1.18397415,0.14123459,0.01511211,0.02901743,202.57025,672.9007,6.890942,27.038641,16.714773,15.464281,19.413773,18.803281,0.03693407701421307,0.04362728625658668
1404889102,54.121356,-59.694203,23.73543358,22.81896782,22.04812431,20.92463493,20.77088928,0.03861861,0.02285304,0.01985043,0.01632497,0.04047823,263.97104,443.9574,5.082578,18.644175,16.49084,15.855754,19.189839999999997,19.194754,0.020905092271133848,0.04559594187493305
1270490536,35.409025,1.657253,24.2512188,23.0408783,22.0411129,20.9263382,20.80026054,0.07833176,0.0368463,0.02366523,0.0170238,0.03925411,253.55309,431.9164,7.85505,30.540937,16.522938,15.956014,19.221938,19.295014,0.03363600173512122,0.07677272969523068
1607943852,94.754057,-47.502276,27.22248459,26.15133095,23.20645523,20.92936897,20.4116478,1.09105277,0.53024083,0.06067244,0.01401796,0.03559299,613.69006,960.8478,6.23199,20.533289,15.544611,15.042819,18.243611,18.381819,0.011025593555630698,0.0232021505071478
1443039062,49.431254,-38.262165,24.83024216,23.10271263,22.03646469,20.93052673,20.64852142,0.10171209,0.0289901,0.01876122,0.01486955,0.03441021,500.32077,869.77924,7.235344,25.127504,15.749861,15.146392,18.448861,18.485392,0.015701276872194424,0.03136639686641029
1231646608,30.217341,-33.296762,25.66648293,23.29058075,21.98426628,20.93260956,20.78571892,0.31747639,0.04580887,0.02547948,0.01658438,0.05177473,679.0349,1207.3773,8.465153,29.573957,15.420667,14.791186,18.119667,18.130186,0.013535273504965497,0.026594433929526515
1516977065,74.195284,-23.20196,24.09895897,22.69994164,21.95075035,20.93581963,21.34692764,0.06093669,0.02101311,0.01839487,0.01362366,0.06522488,243.99567,470.00464,7.441947,26.58661,16.53364,15.826284,19.232639999999996,19.165284,0.03311530606994439,0.061416510779094734
1355223843,44.669458,-18.446622,26.82489014,26.36013603,23.65969849,20.89409828,20.1945076,0.80860335,0.61672604,0.09016607,0.01488339,0.03617345,365.8123,876.9061,7.398981,28.453043,16.095678,15.143026,18.794677999999998,18.482026,0.021960282773481127,0.03522897026333819
963187911,337.015923,-41.536651,24.08718681,23.00898361,21.92255974,20.89477348,20.85991096,0.07234073,0.0349446,0.01949214,0.01586827,0.04633463,299.75568,493.24783,7.144188,27.132578,16.308432,15.755103,19.007432,19.094103,0.0258767525779614,0.05972418016116548
1433769682,59.798684,-31.949871,23.8895359,22.85074234,22.01501274,20.90267944,20.60574341,0.04512434,0.02565872,0.02117732,0.01302824,0.0338485,241.3533,421.62836,6.8695,25.80165,16.532633,15.925489,19.231633000000002,19.264489,0.03090268439911935,0.06644189102340647
1583725675,87.038758,-44.645632,24.33438683,23.10926056,22.09688568,20.89637947,20.67565727,0.07981551,0.03288198,0.02260733,0.01561163,0.03442369,360.86404,584.4803,5.841033,20.372597,16.107918,15.585855,18.806918000000003,18.924855,0.017573989919546965,0.0378443313621466
1004944700,350.768728,-1.876089,99.0,99.0,23.98222733,20.89755249,20.14222527,99.0,99.0,0.20531027,0.01885295,0.03371359,221.97716,895.3194,8.197729,32.755665,16.636612,15.127001,19.335611999999998,18.466001,0.04009678821053327,0.03972214988464307
1198262407,26.899513,-64.445133,24.07767677,22.92747688,22.06011009,20.90234947,20.69335175,0.05874815,0.02603301,0.02387187,0.01452361,0.03905864,350.8012,636.19617,6.197572,22.400616,16.144613,15.486711,18.843612999999998,18.825711,0.01918160001161698,0.03822902580517615
1265077931,35.209186,0.619282,24.46202278,22.99539757,21.84887123,20.84366417,20.58009911,0.08741974,0.03502428,0.01969406,0.0149058,0.03901786,402.45627,644.36206,8.600874,32.213276,15.991009,15.457663,18.690009,18.796663,0.02320321731939441,0.054278676846781046
1464080808,62.940113,-53.446081,24.7511425,23.06851006,21.9249649,20.8483429,20.60651398,0.12763438,0.03288991,0.01999819,0.01991818,0.04203501,551.97974,974.36224,6.336748,20.887028,15.64084,15.016287,18.339840000000002,18.355287,0.012464292120628682,0.023274508779606223
1151979704,17.123857,1.468261,24.41690063,22.97226715,21.87440681,20.85080719,20.80790329,0.08411015,0.02780497,0.0177994,0.01337293,0.0382388,384.56674,600.00275,9.593082,36.319984,16.103243,15.543473,18.802242999999997,18.882473,0.027083872210616887,0.06572290141176185
1502340615,70.918989,-29.489586,23.98814011,22.8963871,21.9221077,20.85329056,20.69552422,0.05713868,0.02910296,0.02315692,0.01475655,0.03986735,370.07205,624.0722,7.025007,26.040892,16.078032,15.502028,18.777032,18.841027999999998,0.020610322877880925,0.04530491704100317
1371842207,47.712408,-52.655637,23.73365211,22.84006119,21.87083054,20.85509109,20.61197472,0.04488671,0.02522109,0.01942172,0.01559596,0.04197271,428.9158,730.8389,6.5721,22.747278,15.930639,15.359643,18.629638999999997,18.698643,0.016636288314142083,0.03379341642090767
1205789159,27.085446,-39.14989,23.25089645,22.44525909,21.79922676,20.67348289,20.38698959,0.0260858,0.01608462,0.01766554,0.01140461,0.02531167,426.0669,867.1894,7.154119,25.9221,15.923793,15.154791,18.622793,18.493790999999998,0.0182306722522872,0.0324549198518348
1149010734,18.761117,0.172098,23.98274994,22.78273392,21.70392609,20.68313408,20.64487839,0.0499328,0.02512039,0.01623833,0.01053188,0.03736594,317.369,553.6383,8.999116,34.605835,16.245583,15.624086,18.944583,18.963086,0.030786453787289118,0.06786526140873211
1020828233,355.801784,-56.563684,24.45599747,22.91564178,21.7158432,20.68566895,20.67821884,0.0765596,0.02629328,0.0152746,0.01261541,0.03418976,320.79367,640.64435,6.978559,25.420008,16.24278,15.492705,18.94178,18.831705,0.023619151099024762,0.043080724915222135
918386110,320.480104,-41.436278,27.07268715,25.10168266,22.29204178,20.82726669,20.44358253,0.98659635,0.21141911,0.02634175,0.01191035,0.02713913,210.79376,423.6088,7.56575,28.506317,16.730656,15.90977,19.429656,19.24877,0.03896893670452493,0.07306349733813876
979639463,342.365078,-52.572327,24.50321198,22.9659977,21.84909439,20.83480263,20.50975227,0.07993256,0.02782664,0.01657473,0.01342881,0.03456094,348.10565,639.28925,7.737504,28.969646,16.176973,15.491769,18.875973000000002,18.830769,0.024133156779445684,0.049200566881464895
1477781805,66.499674,-27.945084,23.97057152,22.9647007,22.03014755,20.83806419,20.77580643,0.05663263,0.02990543,0.0201667,0.01485533,0.04161944,323.70737,534.24133,7.449027,27.504992,16.215155,15.68521,18.914155,19.02421,0.024984535582618445,0.055898269094947634
1577107601,85.611144,-29.188768,23.31235313,22.65835381,21.93406296,20.90119934,20.63016891,0.02548892,0.01773657,0.01710299,0.0123074,0.03317629,469.55817,825.7943,7.654959,27.639444,15.816847,15.198237,18.515847,18.537237,0.017700184265219125,0.036339733793494165
1290108230,38.524896,-42.407784,25.55666733,23.12229156,21.96632004,20.90364075,20.66905212,0.20120516,0.02915972,0.01880329,0.01394547,0.03551226,665.16486,1106.3213,7.74705,27.03344,15.435668,14.865487,18.134667999999998,18.204487,0.012645365338559027,0.02653043428446746
1075671203,7.509672,-45.887769,25.2340641,23.12329102,21.93039131,20.90663528,20.8830471,0.15513363,0.0310562,0.01827416,0.01413691,0.03969718,823.6598,1328.5779,8.37584,28.813879,15.203491,14.689297,17.902490999999998,18.028297,0.01104090879907133,0.023547186529160217
1585820943,87.69106,-46.403142,23.67463303,22.7471981,22.0318737,20.91500092,20.78381157,0.03664319,0.02160302,0.01838528,0.01365493,0.04018385,206.8053,386.4226,5.380641,19.567621,16.690378,16.031187,19.389378,19.370186999999998,0.028248583273765164,0.05497937895114177
