# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/30 of the quasar flux.
   2.779715        0.0008064098
   2.780994        0.0008068489
   2.782274        0.0008072883
   2.783557        0.0008077288
   2.784838        0.0008081685
   2.786122        0.0008086096
   2.787404        0.0008090499
   2.788690        0.0008094915
   2.789973        0.0008099322
   2.791257        0.0008103731
   2.792544        0.0008108154
   2.793829        0.0008112569
   2.795118        0.0008116997
   2.796404        0.0008121416
   2.797694        0.0008125848
   2.798981        0.0008129167
   2.800269        0.0008127961
   2.801561        0.0008126751
   2.802850        0.0008125544
   2.804143        0.0008124333
   2.805433        0.0008124432
   2.806727        0.0008128866
   2.808019        0.0008133291
   2.809311        0.0008137718
   2.810607        0.0008142159
   2.811900        0.0008146590
   2.813197        0.0008151036
   2.814492        0.0008155474
   2.815789        0.0008159923
   2.817085        0.0008164365
   2.818385        0.0008168819
   2.819682        0.0008173266
   2.820979        0.0008177715
   2.822280        0.0008182176
   2.823579        0.0008186629
   2.824881        0.0008191096
   2.826181        0.0008195555
   2.827485        0.0008200026
   2.828786        0.0008204489
   2.830091        0.0008208965
   2.831393        0.0008212147
   2.832696        0.0008210992
   2.834002        0.0008209833
   2.835306        0.0008208676
   2.836614        0.0008207516
   2.837919        0.0008207428
   2.839228        0.0008211905
   2.840535        0.0008216374
   2.841842        0.0008220845
   2.843153        0.0008225329
   2.844461        0.0008229805
   2.845773        0.0008234294
   2.847083        0.0008238775
   2.848396        0.0008243268
   2.849706        0.0008247753
   2.851018        0.0008252240
   2.852333        0.0008256742
   2.853645        0.0008261235
   2.854961        0.0008265740
   2.856275        0.0008270237
   2.857593        0.0008274747
   2.858907        0.0008279249
   2.860223        0.0008283754
   2.861542        0.0008288270
   2.862859        0.0008292779
   2.864180        0.0008296028
   2.865498        0.0008294773
   2.866819        0.0008293514
   2.868138        0.0008292258
   2.869458        0.0008291001
   2.870782        0.0008291125
   2.872103        0.0008295635
   2.873427        0.0008300158
   2.874750        0.0008304673
   2.876076        0.0008309200
   2.877399        0.0008313719
   2.878723        0.0008318241
   2.880051        0.0008322776
   2.881376        0.0008327302
   2.882705        0.0008331842
   2.884032        0.0008336373
   2.885362        0.0008340917
   2.886690        0.0008345453
   2.888018        0.0008349991
   2.889350        0.0008354542
   2.890680        0.0008359085
   2.892013        0.0008363641
   2.893344        0.0008368189
   2.894678        0.0008372749
   2.896010        0.0008377301
   2.897343        0.0008380833
   2.898679        0.0008379548
   2.900013        0.0008378264
   2.901351        0.0008376977
   2.902686        0.0008375693
   2.904025        0.0008375514
   2.905361        0.0008380067
   2.906698        0.0008384623
   2.908038        0.0008389192
   2.909377        0.0008393752
   2.910718        0.0008398325
   2.912058        0.0008402890
   2.913401        0.0008407468
   2.914742        0.0008412038
   2.916083        0.0008416609
   2.917428        0.0008421194
   2.918771        0.0008425771
   2.920117        0.0008430361
   2.921460        0.0008434943
   2.922808        0.0008439537
   2.924153        0.0008444122
   2.925498        0.0008448711
   2.926848        0.0008453313
   2.928195        0.0008457906
   2.929545        0.0008462512
   2.930893        0.0008465764
   2.932245        0.0008464449
   2.933594        0.0008463136
   2.934944        0.0008461822
   2.936298        0.0008460505
   2.937649        0.0008460573
   2.939004        0.0008465181
   2.940356        0.0008469779
   2.941713        0.0008474391
   2.943066        0.0008478993
   2.944421        0.0008483599
   2.945779        0.0008488218
   2.947134        0.0008492828
   2.948494        0.0008497451
   2.949850        0.0008502065
   2.951211        0.0008506693
   2.952569        0.0008511312
   2.953928        0.0008515934
   2.955290        0.0008520569
   2.956650        0.0008525195
   2.958014        0.0008529835
   2.959375        0.0008534466
   2.960740        0.0008539111
   2.962102        0.0008543747
   2.963465        0.0008548385
   2.964832        0.0008551910
   2.966196        0.0008550566
   2.967565        0.0008549218
   2.968930        0.0008547873
   2.970299        0.0008546524
   2.971666        0.0008546310
   2.973034        0.0008550949
   2.974405        0.0008555601
   2.975774        0.0008560245
   2.977146        0.0008564901
   2.978516        0.0008569549
   2.979890        0.0008574210
   2.981261        0.0008578863
   2.982633        0.0008583518
   2.984009        0.0008588186
   2.985382        0.0008592846
   2.986759        0.0008597519
   2.988133        0.0008602184
   2.989511        0.0008606862
   2.990887        0.0008611532
   2.992263        0.0008616203
   2.993644        0.0008620888
   2.995021        0.0008625564
   2.996403        0.0008630254
   2.997781        0.0008634935
   2.999164        0.0008639628
   3.000544        0.0008644314
   3.001925        0.0008649003
   3.003309        0.0008653704
   3.004692        0.0008658396
   3.006077        0.0008661627
   3.007461        0.0008660304
   3.008848        0.0008658978
   3.010232        0.0008657655
   3.011617        0.0008656331
   3.013006        0.0008656155
   3.014393        0.0008660849
   3.015783        0.0008665554
   3.017171        0.0008670252
   3.018563        0.0008674963
   3.019952        0.0008679664
   3.021341        0.0008684369
   3.022735        0.0008689088
   3.024126        0.0008693797
   3.025521        0.0008698519
   3.026913        0.0008703233
   3.028309        0.0008707960
   3.029703        0.0008712679
   3.031100        0.0008717411
   3.032495        0.0008722133
   3.033890        0.0008726858
   3.035290        0.0008731598
   3.036686        0.0008736328
   3.038087        0.0008741073
   3.039485        0.0008745807
   3.040887        0.0008749208
   3.042286        0.0008747775
   3.043689        0.0008746339
   3.045090        0.0008744905
   3.046491        0.0008743470
   3.047896        0.0008743405
   3.049299        0.0008748139
   3.050705        0.0008752888
   3.052109        0.0008757627
   3.053517        0.0008762380
   3.054922        0.0008767124
   3.056328        0.0008771870
   3.057737        0.0008776631
   3.059144        0.0008781382
   3.060555        0.0008786146
   3.061964        0.0008790902
   3.063376        0.0008795671
   3.064786        0.0008800431
   3.066196        0.0008805194
   3.067610        0.0008809970
   3.069022        0.0008814737
   3.070437        0.0008819519
   3.071850        0.0008824291
   3.073267        0.0008829077
   3.074681        0.0008833854
   3.076096        0.0008838633
   3.077515        0.0008843426
   3.078931        0.0008848210
   3.080351        0.0008853008
   3.081769        0.0008857796
   3.083190        0.0008861130
   3.084609        0.0008859713
   3.086028        0.0008858296
   3.087452        0.0008856876
   3.088872        0.0008855457
   3.090297        0.0008855210
   3.091719        0.0008859997
   3.093145        0.0008864800
   3.094568        0.0008869592
   3.095993        0.0008874387
   3.097420        0.0008879195
   3.098846        0.0008883995
   3.100275        0.0008888809
   3.101702        0.0008893613
   3.103132        0.0008898431
   3.104560        0.0008903240
   3.105989        0.0008908051
   3.107421        0.0008912877
   3.108851        0.0008917693
   3.110285        0.0008922523
   3.111717        0.0008927344
   3.113152        0.0008932178
   3.114584        0.0008937004
   3.116018        0.0008941832
   3.117455        0.0008946673
   3.118889        0.0008951505
   3.120328        0.0008956352
   3.121764        0.0008961189
   3.123204        0.0008966040
   3.124641        0.0008970882
   3.126078        0.0008974534
   3.127520        0.0008972978
   3.128959        0.0008971426
   3.130403        0.0008969868
   3.131843        0.0008968314
   3.133288        0.0008968101
   3.134730        0.0008972943
   3.136172        0.0008977786
   3.137619        0.0008982642
   3.139062        0.0008987490
   3.140510        0.0008992352
   3.141955        0.0008997205
   3.143405        0.0009002071
   3.144851        0.0009006928
   3.146298        0.0009011787
   3.147749        0.0009016661
   3.149198        0.0009021525
   3.150650        0.0009026403
   3.152100        0.0009031272
   3.153554        0.0009036155
   3.155005        0.0009041028
   3.156457        0.0009045904
   3.157913        0.0009050795
   3.159366        0.0009055676
   3.160823        0.0009060571
   3.162278        0.0009065456
   3.163736        0.0009070355
   3.165192        0.0009075245
   3.166648        0.0009080137
   3.168109        0.0009085043
   3.169567        0.0009088655
   3.171029        0.0009087034
   3.172488        0.0009085417
   3.173951        0.0009083795
   3.175412        0.0009082176
   3.176873        0.0009082047
   3.178338        0.0009086952
   3.179801        0.0009091848
   3.181267        0.0009096758
   3.182731        0.0009101658
   3.184199        0.0009106572
   3.185665        0.0009111477
   3.187130        0.0009116385
   3.188601        0.0009121306
   3.190068        0.0009126218
   3.191539        0.0009131144
   3.193008        0.0009136061
   3.194481        0.0009140992
   3.195951        0.0009145913
   3.197421        0.0009150836
   3.198896        0.0009155774
   3.200368        0.0009160702
   3.201844        0.0009165645
   3.203317        0.0009170577
   3.204795        0.0009175524
   3.206270        0.0009180462
   3.207745        0.0009185401
   3.209224        0.0009190355
   3.210701        0.0009195300
   3.212182        0.0009200258
   3.213660        0.0009205207
   3.215142        0.0009210170
   3.216622        0.0009215124
   3.218102        0.0009220081
   3.219586        0.0009225051
   3.221068        0.0009228711
   3.222554        0.0009227077
   3.224036        0.0009225447
   3.225523        0.0009223812
   3.227008        0.0009222180
   3.228493        0.0009221822
   3.229982        0.0009226791
   3.231468        0.0009231750
   3.232959        0.0009236724
   3.234446        0.0009241688
   3.235938        0.0009246665
   3.237427        0.0009251634
   3.238917        0.0009256604
   3.240411        0.0009261589
   3.241902        0.0009266564
   3.243397        0.0009271554
