# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/100 of the quasar flux.
   8.321476        0.0009653657
   8.325304        0.0009659678
   8.329136        0.0009665703
   8.332977        0.0009671743
   8.336811        0.0009677771
   8.340649        0.0009683795
   8.344495        0.0009689835
   8.348344        0.0009695877
   8.352186        0.0009701910
   8.356029        0.0009705666
   8.359882        0.0009701198
   8.363729        0.0009696738
   8.367578        0.0009692277
   8.371438        0.0009687802
   8.375299        0.0009685511
   8.379153        0.0009691511
   8.383008        0.0009697514
   8.386875        0.0009703535
   8.390734        0.0009709542
   8.394596        0.0009713365
   8.398468        0.0009708806
   8.402341        0.0009704246
   8.406208        0.0009699695
   8.410075        0.0009695141
   8.413956        0.0009692681
   8.417827        0.0009698657
   8.421700        0.0009704637
   8.425584        0.0009710633
   8.429471        0.0009716633
   8.433350        0.0009722620
   8.437230        0.0009728601
   8.441122        0.0009734600
   8.445006        0.0009740587
   8.448892        0.0009746577
   8.452789        0.0009750286
   8.456688        0.0009745584
   8.460580        0.0009740891
   8.464473        0.0009736196
   8.468376        0.0009731488
   8.472273        0.0009729111
   8.476181        0.0009735084
   8.480082        0.0009741045
   8.483993        0.0009747022
   8.487897        0.0009752989
   8.491803        0.0009758957
   8.495719        0.0009764933
   8.499629        0.0009770898
   8.503549        0.0009776880
   8.507463        0.0009782851
   8.511387        0.0009786504
   8.515303        0.0009781715
   8.519221        0.0009776925
   8.523150        0.0009772121
   8.527073        0.0009767326
   8.531005        0.0009764778
   8.534931        0.0009770717
   8.538868        0.0009776673
   8.542797        0.0009782616
   8.546728        0.0009788564
   8.550670        0.0009794526
   8.554605        0.0009800468
   8.558551        0.0009806429
   8.562489        0.0009812377
   8.566438        0.0009818343
   8.570380        0.0009821999
   8.574324        0.0009817064
   8.578279        0.0009812116
   8.582226        0.0009807177
   8.586185        0.0009802224
   8.590135        0.0009799642
   8.594097        0.0009805576
   8.598052        0.0009811498
   8.602009        0.0009817422
   8.605976        0.0009823364
   8.609937        0.0009826958
   8.613908        0.0009821965
   8.617871        0.0009816982
   8.621846        0.0009811984
   8.625813        0.0009806995
   8.629783        0.0009804188
   8.633763        0.0009810096
   8.637735        0.0009815993
   8.641720        0.0009821907
   8.645697        0.0009827810
   8.649684        0.0009833727
   8.653665        0.0009839626
   8.657647        0.0009845528
   8.661639        0.0009851445
   8.665626        0.0009857353
   8.669622        0.0009860953
   8.673613        0.0009855823
   8.677612        0.0009850680
   8.681605        0.0009845546
   8.685600        0.0009840409
   8.689607        0.0009837572
   8.693605        0.0009843446
   8.697616        0.0009849337
   8.701617        0.0009855215
   8.705631        0.0009861112
   8.709637        0.0009866993
   8.713644        0.0009872871
   8.717664        0.0009878766
   8.721675        0.0009884649
   8.725698        0.0009890549
   8.729713        0.0009894189
   8.733740        0.0009888898
   8.737759        0.0009883617
   8.741779        0.0009878333
   8.745811        0.0009873035
   8.749836        0.0009870133
   8.753872        0.0009876000
   8.757900        0.0009881855
   8.761940        0.0009887727
   8.765971        0.0009893587
   8.770004        0.0009899448
   8.774050        0.0009905319
   8.778088        0.0009911178
   8.782137        0.0009917054
   8.786177        0.0009922917
   8.790230        0.0009926400
   8.794274        0.0009921019
   8.798322        0.0009915634
   8.802380        0.0009910235
   8.806430        0.0009904846
   8.810492        0.0009901890
   8.814546        0.0009907721
   8.818611        0.0009913568
   8.822670        0.0009919406
   8.826730        0.0009925244
   8.830801        0.0009931097
   8.834865        0.0009936933
   8.838940        0.0009942784
   8.843007        0.0009948624
   8.847086        0.0009954481
   8.851157        0.0009957825
   8.855229        0.0009952339
   8.859314        0.0009946836
   8.863400        0.0009941332
   8.867478        0.0009935837
   8.871559        0.0009932807
   8.875651        0.0009938630
   8.879735        0.0009944441
   8.883821        0.0009950255
   8.887918        0.0009956086
   8.892018        0.0009961918
   8.896110        0.0009967730
   8.900204        0.0009973546
   8.904308        0.0009979377
   8.908406        0.0009985197
   8.912505        0.0009988659
   8.916616        0.0009983006
   8.920729        0.0009977351
   8.924834        0.0009971705
   8.928941        0.0009966059
   8.933059        0.0009962907
   8.937169        0.0009968692
   8.941282        0.0009974481
   8.945406        0.0009980287
   8.949533        0.0009986095
   8.953650        0.0009991890
   8.957770        0.0009997679
   8.961902        0.0010003485
   8.966026        0.0010009281
   8.970151        0.0010015077
   8.974289        0.0010018419
   8.978429        0.0010012658
   8.982560        0.0010006909
   8.986693        0.0010001157
   8.990838        0.0009995390
   8.994975        0.0009992149
   8.999115        0.0009997913
   9.003265        0.0010003692
   9.007418        0.0010009474
   9.011563        0.0010015246
   9.015710        0.0010021018
   9.019868        0.0010026797
   9.024018        0.0010032566
   9.028171        0.0010038338
   9.032335        0.0010044125
   9.036501        0.0010047327
   9.040659        0.0010041474
   9.044819        0.0010035617
   9.048991        0.0010029743
   9.053155        0.0010023881
   9.057321        0.0010020543
   9.061499        0.0010026297
   9.065679        0.0010032053
   9.069850        0.0010037797
   9.074023        0.0010043545
   9.078209        0.0010049308
   9.082386        0.0010055051
   9.086565        0.0010060796
   9.090756        0.0010066558
   9.094950        0.0010072323
   9.099135        0.0010075616
   9.103322        0.0010069605
   9.107521        0.0010063576
   9.111712        0.0010057560
   9.115914        0.0010051525
   9.120110        0.0010048095
   9.124315        0.0010053824
   9.128514        0.0010059542
   9.132714        0.0010065264
   9.136927        0.0010071001
   9.141131        0.0010076725
   9.145348        0.0010082457
   9.149556        0.0010088179
   9.153776        0.0010093917
   9.157988        0.0010099643
   9.162202        0.0010102804
   9.166429        0.0010096715
   9.170647        0.0010090638
   9.174876        0.0010084545
   9.179098        0.0010078462
   9.183331        0.0010074782
   9.187557        0.0010080474
   9.191786        0.0010086169
   9.196025        0.0010091878
   9.200256        0.0010097578
   9.204500        0.0010103292
   9.208735        0.0010108986
   9.212983        0.0010114697
   9.217222        0.0010120396
   9.221464        0.0010126099
   9.225717        0.0010129301
   9.229962        0.0010123068
   9.234221        0.0010116816
   9.238469        0.0010110577
   9.242730        0.0010104321
   9.246984        0.0010100587
   9.251238        0.0010106253
   9.255506        0.0010111936
   9.259765        0.0010117608
   9.264036        0.0010123296
   9.268298        0.0010128971
   9.272573        0.0010134654
   9.276839        0.0010140326
   9.281108        0.0010146000
   9.285390        0.0010151692
   9.289662        0.0010154899
   9.293947        0.0010148490
   9.298224        0.0010142094
   9.302512        0.0010135680
   9.306792        0.0010129278
   9.311075        0.0010125513
   9.315370        0.0010131167
   9.319656        0.0010136811
   9.323956        0.0010142471
   9.328246        0.0010148121
   9.332548        0.0010153783
   9.336843        0.0010159428
   9.341140        0.0010165076
   9.345448        0.0010170739
   9.349749        0.0010176391
   9.354061        0.0010179566
   9.358365        0.0010173059
   9.362681        0.0010166532
   9.366989        0.0010160020
   9.371300        0.0010153503
   9.375623        0.0010149565
   9.379936        0.0010155181
   9.384263        0.0010160814
   9.388581        0.0010166435
   9.392912        0.0010172072
   9.397234        0.0010177697
   9.401558        0.0010183315
   9.405894        0.0010188949
   9.410222        0.0010194573
   9.414563        0.0010200213
   9.418895        0.0010205840
   9.423240        0.0010211474
   9.427575        0.0010217098
   9.431913        0.0010222724
   9.436265        0.0010228367
   9.440607        0.0010231406
   9.444961        0.0010224758
   9.449306        0.0010218122
   9.453666        0.0010211467
   9.458015        0.0010204825
   9.462368        0.0010200715
   9.466733        0.0010206321
   9.471088        0.0010211915
   9.475457        0.0010217527
   9.479817        0.0010223127
   9.484190        0.0010228741
   9.488554        0.0010234336
   9.492920        0.0010239933
   9.497298        0.0010245546
   9.501669        0.0010251149
   9.506051        0.0010254095
   9.510426        0.0010247345
   9.514812        0.0010240577
   9.519191        0.0010233822
   9.523571        0.0010227063
   9.527963        0.0010222846
   9.532358        0.0010228426
   9.536744        0.0010233994
   9.541133        0.0010239565
   9.545533        0.0010245152
   9.549927        0.0010250726
   9.554320        0.0010256294
   9.558727        0.0010261878
   9.563136        0.0010267466
   9.567536        0.0010273041
   9.571939        0.0010276051
   9.576354        0.0010269120
   9.580761        0.0010262203
   9.585169        0.0010255281
   9.589590        0.0010248341
   9.594014        0.0010244070
   9.598429        0.0010249609
   9.602845        0.0010255150
   9.607275        0.0010260708
   9.611695        0.0010266254
   9.616118        0.0010271802
   9.620554        0.0010277356
   9.624991        0.0010282913
   9.629420        0.0010288460
   9.633851        0.0010294009
   9.638294        0.0010299571
   9.642730        0.0010305114
   9.647167        0.0010310661
   9.651616        0.0010316222
   9.656069        0.0010321786
   9.660511        0.0010324728
   9.664957        0.0010317634
   9.669415        0.0010310521
   9.673863        0.0010303421
   9.678315        0.0010296317
   9.682779        0.0010291975
   9.687246        0.0010297502
   9.691704        0.0010303019
   9.696163        0.0010308538
   9.700636        0.0010314073
   9.705099        0.0010319594
   9.709564        0.0010325109
